time,seconds_elapsed,z,y,x
1761481523276837400,0.06783740234375,0.6837570071220398,-1.2777001857757568,-0.30263128876686096
1761481523296780300,0.0877802734375,0.22889164090156555,-0.9458142518997192,-0.09810638427734375
1761481523316722400,0.107722412109375,-0.3110558092594147,0.05770494416356087,-0.28810209035873413
1761481523336664300,0.127664306640625,-0.554322361946106,1.005314826965332,-0.5273227691650391
1761481523356607500,0.147607421875,-0.6075087785720825,1.0504753589630127,-0.5191953778266907
1761481523376549000,0.167549072265625,-0.5225543975830078,0.4281112849712372,-0.20551304519176483
1761481523396492300,0.1874921875,-0.3818846344947815,-0.047855548560619354,0.26260805130004883
1761481523416434200,0.20743408203125,-0.28734317421913147,-0.2500322759151459,0.6441622376441956
1761481523436377300,0.22737744140625,-0.3775545656681061,-0.5454378128051758,0.7918832898139954
1761481523456319200,0.2473193359375,-0.5113323330879211,-0.8809849619865417,0.8983463644981384
1761481523476262400,0.267262451171875,-0.321770578622818,-0.6846843361854553,1.056800365447998
1761481523496204300,0.287204345703125,0.0556739903986454,-0.06927648931741714,1.105833888053894
1761481523516147500,0.3071474609375,0.2103094905614853,0.13243120908737183,0.640686571598053
1761481523536089300,0.32708935546875,-0.31208840012550354,-0.8390235900878906,-0.09306453168392181
1761481523556032500,0.347032470703125,-0.9183682203292847,-1.4275084733963013,-0.2451549917459488
1761481523575974100,0.36697412109375,-0.5471680760383606,-0.4820683002471924,-0.04106462001800537
1761481523595917300,0.386917236328125,0.18557779490947723,1.5505493879318237,-0.11374477297067642
1761481523615859200,0.406859130859375,0.21032899618148804,2.4253077507019043,-0.5620492696762085
1761481523635801300,0.42680126953125,0.19022846221923828,2.1836040019989014,-0.4319055676460266
1761481523655744300,0.446744140625,0.24888825416564941,1.3406530618667603,-0.06890455633401871
1761481523675686400,0.466686279296875,0.2996301054954529,1.3983154296875,0.1945343166589737
1761481523695629300,0.48662939453125,0.17578266561031342,1.3926267623901367,0.1388566792011261
1761481523715571500,0.506571533203125,-0.28818172216415405,0.36459240317344666,0.24214577674865723
1761481523735514400,0.526514404296875,-0.019257862120866776,-0.22173473238945007,0.5095556378364563
1761481523755456500,0.54645654296875,0.7954406142234802,-0.3426690697669983,0.33287543058395386
1761481523775399400,0.5663994140625,1.2060658931732178,0.02708466723561287,-0.17432019114494324
1761481523795341300,0.58634130859375,0.8914085030555725,0.5485582947731018,-0.6295372843742371
1761481523815284200,0.6062841796875,0.2044055163860321,0.7225727438926697,-0.5341848731040955
1761481523835226400,0.626226318359375,-0.26466885209083557,0.5669364929199219,0.012284353375434875
1761481523855169300,0.646169189453125,-0.2717997431755066,0.6980831623077393,0.5040296316146851
1761481523875111400,0.666111328125,-0.24454739689826965,0.9806849360466003,0.8729315996170044
1761481523895054300,0.686054443359375,-0.28105399012565613,1.1894242763519287,1.1084157228469849
1761481523914996500,0.70599658203125,-0.15150123834609985,1.083457112312317,1.159793496131897
1761481523934938400,0.7259384765625,-0.060145922005176544,0.7212979793548584,0.9833580255508423
1761481523954881500,0.745881591796875,-0.13452056050300598,0.20079782605171204,0.910146951675415
1761481523974823200,0.7658232421875,-0.22519437968730927,-0.19538088142871857,1.1216944456100464
1761481523994766300,0.785766357421875,-0.1313783973455429,-0.15235133469104767,1.0348478555679321
