time,seconds_elapsed,z,y,x
1761507864674243300,0.076243408203125,0.028633087873458862,0.003267989493906498,-0.07062152773141861
1761507864694399200,0.096399169921875,0.05836247280240059,-0.03832102566957474,-0.0266430526971817
1761507864714554400,0.116554443359375,0.13164710998535156,-0.041939910501241684,0.028906187042593956
1761507864734710300,0.136710205078125,0.12998954951763153,-0.003195018507540226,0.08480601012706757
1761507864754865200,0.156865234375,0.12393433600664139,0.06196092069149017,0.1549200415611267
1761507864775021300,0.177021240234375,0.12138516455888748,0.12292656302452087,0.2244388312101364
1761507864795176200,0.19717626953125,0.11879334598779678,0.1463155746459961,0.25406354665756226
1761507864815332000,0.21733203125,0.12231169641017914,0.15897232294082642,0.24449093639850616
1761507864835487200,0.2374873046875,0.1458076685667038,0.23065437376499176,0.2668420672416687
1761507864855643400,0.257643310546875,0.18898257613182068,0.334625780582428,0.3021956980228424
1761507864875798300,0.27779833984375,0.19728173315525055,0.3617814779281616,0.2993079423904419
1761507864895954400,0.297954345703125,0.2091570645570755,0.3384014368057251,0.2860044836997986
1761507864916109600,0.318109619140625,0.24360370635986328,0.20670169591903687,0.3403266668319702
1761507864936265500,0.338265380859375,0.2850339412689209,0.047566577792167664,0.4567541480064392
1761507864956420400,0.35842041015625,0.25664255023002625,-0.12679287791252136,0.5217490792274475
1761507864976576500,0.378576416015625,0.22095993161201477,-0.26678666472435,0.48100942373275757
1761507864996731400,0.3987314453125,0.1910443902015686,-0.24925671517848969,0.3823138475418091
1761507865016887600,0.418887451171875,0.14806494116783142,-0.11323964595794678,0.2880321443080902
1761507865037042400,0.43904248046875,0.120943583548069,-0.009658846072852612,0.23580598831176758
1761507865057198600,0.459198486328125,0.10554248094558716,-0.041116535663604736,0.1585647314786911
1761507865077353500,0.479353515625,0.11875394731760025,-0.025646571069955826,0.07757577300071716
1761507865097509400,0.49950927734375,0.13538402318954468,-0.04616544395685196,0.01901254989206791
1761507865117664500,0.51966455078125,0.15873168408870697,-0.08702552318572998,-0.0724882185459137
1761507865137820400,0.5398203125,0.16256320476531982,-0.15417639911174774,-0.17270255088806152
1761507865157975600,0.5599755859375,0.13015572726726532,-0.1830752193927765,-0.18716448545455933
1761507865178131500,0.58013134765625,0.1111186072230339,-0.12837816774845123,-0.1463562548160553
1761507865198286600,0.60028662109375,0.10044258087873459,-0.19679176807403564,-0.18827857077121735
1761507865218442500,0.6204423828125,0.09050977975130081,-0.20064117014408112,-0.14845091104507446
1761507865238597400,0.640597412109375,0.05425295978784561,-0.07784493267536163,-0.0970912054181099
1761507865258753500,0.66075341796875,0.02031710557639599,-0.07804588973522186,-0.0750030130147934
1761507865278908400,0.680908447265625,0.044907163828611374,-0.022874724119901657,-0.08661060035228729
1761507865299064300,0.701064208984375,0.041119083762168884,-0.0427403524518013,-0.1626470685005188
1761507865319219500,0.721219482421875,0.04598494991660118,-0.0277840755879879,-0.21037732064723969
1761507865339375600,0.741375732421875,0.06053353473544121,-0.015789542347192764,-0.24490976333618164
1761507865359530500,0.761530517578125,0.09471867978572845,-0.018009979277849197,-0.27226874232292175
1761507865379686400,0.781686279296875,0.105013906955719,-0.0561831071972847,-0.30851662158966064
1761507865399841500,0.801841552734375,0.0927436351776123,-0.06676797568798065,-0.27473053336143494
1761507865419997400,0.82199755859375,0.06056652218103409,-0.008424924686551094,-0.17993631958961487
1761507865440152300,0.84215234375,0.04668695479631424,0.0827171728014946,-0.05446973070502281
1761507865460308500,0.86230859375,0.04578648507595062,0.07386589050292969,0.004391649272292852
1761507865480463600,0.882463623046875,0.07025989145040512,0.0363740548491478,0.003582409815862775
1761507865500619500,0.90261962890625,0.09626857936382294,0.023697029799222946,-0.005640848074108362
1761507865520774400,0.9227744140625,0.12904676795005798,0.01748824492096901,-0.0027734905015677214
1761507865540930600,0.9429306640625,0.129968523979187,-0.009434391744434834,0.02579536661505699
1761507865561085400,0.96308544921875,0.12557806074619293,0.01630333438515663,0.12044180929660797
1761507865581241300,0.983241455078125,0.10971808433532715,0.05736265331506729,0.18976610898971558
1761507865601396500,1.003396484375,0.08695050328969955,0.0572148822247982,0.20324793457984924
1761507865621552400,1.023552490234375,0.04922176152467728,0.0033438969403505325,0.17089754343032837
1761507865641708300,1.043708251953125,0.021619902923703194,-0.05420035123825073,0.11801348626613617
1761507865661863700,1.06386376953125,-0.004606596194207668,-0.099879190325737,0.06850416213274002
1761507865682019600,1.08401953125,-0.03092047944664955,-0.10274764895439148,0.040193863213062286
1761507865702174500,1.104174560546875,-0.03719145804643631,-0.09282700717449188,0.03860368952155113
1761507865722330600,1.12433056640625,-0.033555421978235245,-0.06853786110877991,0.019056418910622597
1761507865742485500,1.144485595703125,-0.047337792813777924,-0.0018028207123279572,0.008302174508571625
1761507865762641400,1.164641357421875,-0.026914050802588463,0.02305108681321144,0.00367525196634233
1761507865782796300,1.18479638671875,-0.015253935009241104,0.07519368827342987,-0.010438418947160244
1761507865802952400,1.204952392578125,0.004925654269754887,0.10346438735723495,-0.04796197637915611
1761507865823107600,1.225107666015625,-0.00018073583487421274,0.041680410504341125,-0.10815039277076721
1761507865843263500,1.245263427734375,-0.031323183327913284,-0.0032758209854364395,-0.10901106148958206
1761507865863418600,1.265418701171875,-0.06288402527570724,-0.010429802350699902,-0.06702908128499985
1761507865883574500,1.285574462890625,-0.08586256206035614,0.013912505470216274,0.0035573376808315516
1761507865903729400,1.3057294921875,-0.09188900887966156,0.02130553498864174,0.05220964550971985
1761507865923885600,1.325885498046875,-0.09795862436294556,0.019266778603196144,0.08757276833057404
1761507865944040400,1.34604052734375,-0.10199017077684402,0.039854004979133606,0.13490980863571167
1761507865964196400,1.3661962890625,-0.09840423613786697,0.05839105695486069,0.15630702674388885
1761507865984351500,1.3863515625,-0.08980616182088852,0.11721446365118027,0.15512974560260773
1761507866004507600,1.406507568359375,-0.0694546028971672,0.1469801515340805,0.11911831051111221
1761507866024662500,1.42666259765625,-0.05868714302778244,0.08234147727489471,0.05219762772321701
1761507866044818400,1.446818359375,-0.04404456168413162,0.05950405076146126,0.040799397975206375
1761507866064973600,1.4669736328125,-0.0328635536134243,0.046607811003923416,0.05432005226612091
1761507866085129500,1.48712939453125,-0.022036727517843246,0.07164638489484787,0.06973354518413544
1761507866105284400,1.507284423828125,-0.017428124323487282,0.1055864691734314,0.09192725270986557
1761507866125440500,1.5274404296875,-0.007588541600853205,0.1387784630060196,0.12086167931556702
1761507866145595600,1.547595703125,0.0018725879490375519,0.14983730018138885,0.14709101617336273
1761507866165751600,1.56775146484375,0.010269833728671074,0.19181367754936218,0.18998122215270996
1761507866185906400,1.587906494140625,0.01653490960597992,0.20470468699932098,0.22656969726085663
1761507866206062600,1.6080625,0.02407110668718815,0.17960385978221893,0.2497723400592804
1761507866226217500,1.628217529296875,0.025857573375105858,0.17128431797027588,0.2887877821922302
1761507866246373400,1.648373291015625,0.02936071902513504,0.1529306322336197,0.2724365293979645
1761507866266528500,1.668528564453125,0.045083463191986084,0.1218227669596672,0.2170555144548416
1761507866286684400,1.688684326171875,0.057976603507995605,0.09741643816232681,0.16029924154281616
1761507866306839600,1.708839599609375,0.06335783004760742,0.07812001556158066,0.12071715295314789
1761507866326995700,1.72899560546875,0.05086970329284668,0.09399297088384628,0.11721957474946976
1761507866347150600,1.749150634765625,0.04853440076112747,0.10089096426963806,0.09085677564144135
1761507866367306500,1.769306396484375,0.0648563802242279,0.06165296956896782,0.02986903488636017
1761507866387461400,1.78946142578125,0.060126326978206635,0.06762538105249405,-0.0003918129950761795
1761507866407617500,1.809617431640625,0.045227281749248505,0.07093843072652817,-0.014600127935409546
1761507866427772400,1.8297724609375,0.03466011956334114,0.05046074092388153,-0.019129564985632896
1761507866447928300,1.84992822265625,0.02050272561609745,0.061289671808481216,0.00026885373517870903
1761507866468084500,1.87008447265625,0.01220648642629385,0.05071856454014778,0.02043265663087368
1761507866488239600,1.890239501953125,0.010651417076587677,0.03275356441736221,0.03546394407749176
1761507866508395500,1.9103955078125,0.000281875254586339,0.033753685653209686,0.04581797868013382
1761507866528550700,1.930550537109375,-0.0040555777959525585,0.037940531969070435,0.04212014377117157
1761507866548706600,1.95070654296875,-0.01709309034049511,0.01621408760547638,0.021253542974591255
1761507866568861400,1.970861328125,-0.018069911748170853,0.008983314968645573,-0.00018726731650531292
1761507866589017300,1.991017333984375,-0.027453873306512833,0.0037503568455576897,-0.0005160309374332428
1761507866609172500,2.01117236328125,-0.03733950853347778,0.03416569530963898,0.031292613595724106
1761507866629328400,2.031328369140625,-0.047213416546583176,0.029414288699626923,0.030883299186825752
1761507866649483500,2.0514833984375,-0.045985471457242966,0.014848883263766766,0.0067503200843930244
1761507866669639700,2.0716396484375,-0.049586329609155655,-0.018410762771964073,-0.019843988120555878
1761507866689794600,2.091794677734375,-0.05770603194832802,-0.029088187962770462,-0.023080646991729736
1761507866709950500,2.111950439453125,-0.05372406914830208,-0.03808891028165817,-0.03706918656826019
