time,ax,ay,az,gx,gy,gz,activity_type
1761430026889056300,-0.158225107102096,1.395481714218855,1.8246499605864288,0.3708651959896087,1.5744261741638184,-0.1282529085874557,standing
1761430026909000200,-0.415118678227067,1.431151578015089,2.2100912934303283,0.3214194476604461,0.5543975830078125,-0.0858820751309394,standing
1761430026928945400,-0.8596344235911965,0.9738362645715476,3.2059161024481058,-0.0362540371716022,0.2705874741077423,-0.091369941830635,standing
1761430026948889300,-1.515025646879524,0.3135843033790588,4.255374886497855,-0.7450195550918579,0.0690508410334587,-0.2245507538318634,standing
1761430026968834000,-1.5877975992321969,-0.1147585980802774,4.289634298974275,-1.3354995250701904,0.158028095960617,-0.3042820692062378,standing
1761430026988779300,-0.6328111426897347,-0.7567991952776908,2.897863714233041,-1.421525239944458,-0.3019533157348633,-0.0481376610696315,standing
1761430027008722200,0.1674038543358445,-1.2606010962165892,1.1817489471673963,-1.047369122505188,-1.0575220584869385,0.4459028840065002,standing
1761430027028667100,-0.5705208368629217,0.7263109719030558,1.0114707064390185,-0.7173440456390381,-1.356960415840149,0.4132397770881653,standing
1761430027048611000,-1.384763628588617,1.346225954271108,1.057182656300068,-0.5341200828552246,-1.6459825038909912,0.2934721708297729,standing
1761430027068556000,-1.045812025045231,1.1265092905044556,-0.420861021271348,-0.1800272464752197,-1.6849483251571655,0.3324502110481262,standing
1761430027088501200,-0.3134025170713663,1.3109154253065585,-1.0014414798557758,0.0450973361730575,-1.5090886354446411,0.460643321275711,standing
1761430027108445200,0.0796660135821905,1.3815278615377842,-0.6866676744312048,-0.2212888151407241,-1.3846759796142578,0.5060821175575256,standing
1761430027128390100,0.3042079146813601,0.5082055427253246,-0.3527238891124725,-0.7903669476509094,-1.3762978315353394,0.5188301801681519,standing
1761430027148335000,0.4729365878801793,-0.3128782009363174,-1.2421581154227257,-1.0258022546768188,-1.350603699684143,0.5712007284164429,standing
1761430027168279300,0.5326915300104766,0.0564189295753836,-2.5386165608316658,-0.7715249061584473,-1.1800283193588257,0.7514451146125793,standing
1761430027188224000,0.8634454332467169,0.3773151634030043,-2.947020836111903,-0.3719704151153564,-0.892104983329773,0.9443144798278807,standing
