time,ax,ay,az,gx,gy,gz,activity_type
1761432101985260500,0.0406553971238434,1.3812424687251448,-0.7798901480078697,-0.2786777019500732,1.0974857807159424,1.9360235929489136,walking
1761432102005202200,0.0471558285264298,1.2959689083263275,-0.5831143609762192,-0.084833912551403,0.9526967406272888,1.9460504055023196,walking
1761432102025144300,-0.2229550611659884,0.9511085921958088,-0.3917436478585004,-0.0536245331168174,0.8894287943840027,1.90535306930542,walking
1761432102045086500,-0.7294043348085135,0.7786854483932256,-0.126046300292015,-0.2351861894130706,0.9245141744613647,1.7099461555480957,walking
1761432102065028400,-0.4899349958889186,0.706719697856903,0.1062134725749492,-0.4932272434234619,0.95632803440094,1.5540361404418943,walking
1761432102084970500,-0.1464912685580551,0.7726733484968542,-0.0464841032773256,-0.652341365814209,0.8748946189880371,1.5044970512390137,walking
1761432102104912400,-0.0040546091530472,0.6419567183062433,-0.8640905262172222,-0.5749516487121582,0.9096167087554932,1.5981203317642212,walking
1761432102124854300,-0.4399746678683907,0.4881035426780581,-1.1428951926380395,-0.3628838062286377,0.9130221009254456,1.7122372388839722,walking
1761432102144796400,-0.9038414487820118,0.2780278368294239,-1.137489534202218,-0.1228499338030815,0.8633853197097778,1.7347122430801392,walking
1761432102164738300,-1.544688671476394,0.2710951149567961,-0.5407897154659033,-0.0685659572482109,0.8175823092460632,1.6007399559020996,walking
1761432102184680400,-1.5099138568237422,0.2234863915637135,-0.030748189485073,-0.1831683665513992,0.8347510099411011,1.4380935430526731,walking
1761432102204622300,-1.1545330234616995,0.1821165625602006,0.3925806832045316,-0.3976093232631683,0.8960762619972229,1.4138948917388916,walking
1761432102224564200,-1.185278290337324,0.3744955759376287,0.3344792073696851,-0.5035766363143921,0.6782379746437073,1.3994797468185425,walking
1761432102244506400,-1.0495019656043498,0.0789192229360341,-0.3390905005574226,-0.2922637462615967,0.3028081655502319,1.3238377571105957,walking
1761432102264448500,-1.3780898499131202,0.0922752558544278,-0.530353661647439,0.029646024107933,-0.0202077776193618,1.2305458784103394,walking
1761432102284390400,-1.5285324864454566,0.0472901589632034,-0.4535919090062379,0.171344369649887,-0.1530661433935165,1.0442670583724976,walking
1761432102304332300,-1.511273308608681,-0.0158975340947508,-0.1558411345750093,0.0418483614921569,-0.0410323664546012,0.8826869130134583,walking
1761432102324274200,-1.564363239891827,0.6761103323206306,-0.0661924278318882,-0.1342252790927887,-0.0117332236841321,0.75258469581604,walking
1761432102344216300,-1.0787849048424512,0.8875736931353807,-0.5817004025250673,-0.1283045411109924,-0.1179684698581695,0.7572720050811768,walking
1761432102364158500,-0.8293240410014987,0.654721507333219,-0.9556202244013547,0.0150745548307895,-0.0275227651000022,0.869594395160675,walking
1761432102384100400,-1.057703611434251,0.3810495276257395,-0.635827129510045,0.0485503934323787,0.2212362289428711,0.9441355466842652,walking
1761432102404042500,-1.4961907441586255,0.2735425081089139,-0.1187654956340789,-0.0240179654210805,0.339855432510376,0.8960981369018555,walking
1761432102423984400,-1.842097646732628,0.2667527018383145,-0.0891144537359476,-0.0395615957677364,0.1415938436985016,0.6744065880775452,walking
1761432102443926300,-1.5756268305756151,0.1664706651389598,-0.3311713979959487,0.1051626428961753,-0.0327999740839004,0.4933261275291443,walking
