time,ax,ay,az,gx,gy,gz,activity_type
1761481512696706600,-0.810418703392893,1.976186091443896,1.937965081860125,-0.1896530389785766,-0.3803386986255646,0.0079147322103381,jumping
1761481512716648700,-0.5158036697041243,2.001924343812465,1.3893255296766758,-0.3721367716789245,-0.0952056795358657,-0.1262757182121276,jumping
1761481512736591600,0.8350549858689308,1.1256108803600071,0.1542217166796326,-0.261454164981842,0.2116610258817672,0.0037489347159862,jumping
1761481512756533500,1.5963286962121723,-0.0062339259535074,-0.7572679818332195,-0.0270316265523433,0.3218240737915039,0.2347601056098938,jumping
1761481512776476700,0.6863891497507691,-0.8772136271625757,-0.791083157673478,0.1295025050640106,0.1306105256080627,0.2728210091590881,jumping
1761481512796418600,0.0144687068680301,-1.893010964629054,-0.4964993228405713,0.011348252184689,-0.4278494119644165,0.0011949221370741,jumping
1761481512816361700,-0.0961377765014767,-2.2932968153834343,-1.2160206346035003,-0.162721112370491,-0.6360655426979065,-0.3132847249507904,jumping
1761481512836303400,0.5341749369686469,-1.9526660996466876,-1.8758610923856496,-0.3442785441875458,-0.2921033799648285,-0.3865255415439605,jumping
1761481512856246500,1.0159848228625952,-1.6340408794909715,-1.720404573214054,-0.6045200228691101,0.1828097254037857,-0.2958410978317261,jumping
1761481512876188400,1.3925772249490025,-1.6715145778387783,-1.5207587837040424,-0.8522158265113831,0.4315125048160553,-0.0631466880440712,jumping
1761481512896131600,1.4351738192684949,-1.9639345126360652,-2.004535987615585,-0.8521552085876465,0.2713035047054291,0.1500805169343948,jumping
1761481512916073500,0.9151609343715011,-2.0953595833569763,-2.8579367775142197,-0.5026455521583557,0.0583745576441288,0.2781255841255188,jumping
1761481512936015600,0.1685437816185876,-1.9141852700829505,-3.050811465454101,-0.0140571072697639,0.1026094630360603,0.3286831974983215,jumping
1761481512955958500,-0.6277262406408787,-1.5675269646197556,-2.471426354134082,0.3294011652469635,0.4095430076122284,0.2307060211896896,jumping
1761481512975900700,-0.7570222634438425,-1.1208248151272535,-1.272465575402975,0.4114180207252502,0.4440646767616272,0.0932246148586273,jumping
1761481512995843600,-0.0626539880400523,-0.650911301395297,-0.3380167338460683,0.3446241617202759,0.2554460763931274,0.0337042212486267,jumping
1761481513015785500,0.4826771702477708,-0.1045288804888725,-0.0802875886797905,0.2937502562999725,0.2026196867227554,0.1191909462213516,jumping
1761481513035728400,0.5193162078697234,0.3939630774736404,0.1083440548628568,0.2718602120876312,0.1677878648042678,0.2389140874147415,jumping
1761481513055670500,0.3617572730587795,0.4947860891819,0.1910989104390144,0.2534919083118438,0.1547296643257141,0.3194231390953064,jumping
1761481513075613400,0.0455692717210389,0.4781324760228395,0.2403933949619531,0.235810250043869,0.0937398523092269,0.3062184453010559,jumping
1761481513095555600,-0.0629075974749401,0.5316325955420732,0.2768167074739933,0.2339651137590408,0.020182080566883,0.2448957711458206,jumping
1761481513115498500,-0.1070517865626141,0.6613789193958044,0.4562316098600625,0.1695915460586547,0.0196781363338232,0.182043507695198,jumping
1761481513135440600,-0.1858304867831058,0.4527063583433627,0.564872894103825,0.019512927159667,0.1236563101410865,0.1012296378612518,jumping
1761481513155383600,-0.7638952179532498,0.2725403453290462,0.2846794036731124,-0.1020502150058746,0.4641427099704742,-0.0191593244671821,jumping
1761481513175325700,-0.8210317942786961,0.6651397332340478,0.0333306071937084,-0.1008319854736328,0.7526288032531738,-0.0786907449364662,jumping
1761481513195268600,-0.1222371538000181,0.7605337056308984,0.2940709168747067,-0.044972188770771,0.561144232749939,-0.0568410754203796,jumping
1761481513215211000,0.5410392332475632,0.422006099653244,0.2885372481450438,0.0555675998330116,0.2870527803897857,0.0102884722873568,jumping
1761481513235154000,0.5111460531566292,0.5924988599151373,-0.0360310983240604,0.1391977816820144,0.5501773357391357,0.2889389097690582,jumping
1761481513255095800,0.2321470697401091,0.9362415701925754,-0.4255556088283658,0.3177722096443176,0.7904970049858093,0.6378618478775024,jumping
1761481513275038700,-0.1186753696652129,0.2386135258078575,-0.3865039936393499,0.6043513417243958,0.3592275381088257,0.6151873469352722,jumping
1761481513294980900,-0.417205056047067,-0.3421393667340278,-0.4864931848719716,0.9139533638954164,-0.2825927138328552,0.3054426908493042,jumping
1761481513314923800,-0.2684547747821547,-0.0093202015310525,-0.6266594881922006,1.0421477556228638,-0.5450711250305176,0.1205022186040878,jumping
1761481513334866000,0.110760431822203,0.3693395083487034,-0.1062280856221914,0.814369797706604,-0.3261801600456238,0.0865011066198349,jumping
1761481513354808800,0.0074169434593059,0.2739385216891765,0.5422767391532659,0.3908654153347015,0.0123286629095673,0.0911197364330291,jumping
1761481513374751000,-0.4135234814574942,0.0589671527534723,0.4448331407502293,0.111080527305603,0.1955337524414062,-0.0030963572207838,jumping
1761481513394692900,-0.4286691742716357,0.135113988366723,-0.1894952746346593,0.1278243511915207,0.1928879022598266,-0.0681701600551605,jumping
1761481513414635800,-0.0055123336806893,0.3981336411565542,-0.3425327499657869,0.3138643503189087,-0.0037231864407658,-0.0373592153191566,jumping
1761481513434577700,0.2235590732074342,0.4872562781989574,-0.085355685724318,0.4240364134311676,-0.1136159524321556,0.0459450669586658,jumping
1761481513454520600,-0.0272939299785066,0.5716536402851343,0.0814192230582237,0.4130745530128479,-0.0511888340115547,0.0681251063942909,jumping
1761481513474462700,0.0091765004777349,0.6146119075238704,0.5111117855608462,0.2744554281234741,-0.0219574458897113,0.0452466905117034,jumping
1761481513494405600,0.0564142351339571,0.490462965285778,0.8516019237831235,0.0630547180771827,0.0807108655571937,0.0159671865403652,jumping
1761481513514347800,0.0166672306924592,0.2912549826711416,0.5539321056336164,0.0119094680994749,0.1471670717000961,-0.0709725096821785,jumping
1761481513534290700,0.1245106882225722,0.2769990783035755,0.1731795151278376,0.0790871754288673,0.0955805331468582,-0.1171044185757637,jumping
1761481513554232800,0.283630570473615,0.4585270273208618,0.1683525333628058,0.1426376104354858,-0.0704386308789253,-0.0715066790580749,jumping
1761481513574175700,0.6716787065487354,0.3620435061216354,0.1707820985972881,0.1629615724086761,-0.184903547167778,0.0230541173368692,jumping
1761481513594118000,0.5908751311708241,0.1972381438463926,0.0425786202713847,0.1341699957847595,-0.1097174808382988,0.0848175659775734,jumping
1761481513614060800,0.4368114545971155,0.1784346591770648,0.2904021652340889,0.0073481397703289,-0.0736005678772926,0.0738227814435958,jumping
1761481513634002700,0.1877158256056718,-0.0152764795869588,0.2736711029246449,-0.1236186623573303,-0.1168806254863739,-0.022716712206602,jumping
1761481513653945600,0.1200810626115184,-0.1366904439032077,0.2768009253829717,-0.2328613549470901,-0.1909031122922897,-0.0868029668927192,jumping
1761481513673887700,0.3843641320664435,-0.4500315861761569,0.306780468583107,-0.314675360918045,-0.3323882222175598,-0.0889256224036216,jumping
1761481513693830700,0.1778309211302548,-0.3785018889695405,-0.305139131116867,-0.307719737291336,-0.2872687876224518,-0.0985567793250083,jumping
1761481513713772800,0.1233432701447047,-0.2690577639102935,-0.4636243504598736,-0.3121789097785949,-0.1684781610965728,-0.0863768011331558,jumping
1761481513733715700,0.3466466880906373,-0.2511982820928096,-0.3891366802304983,-0.3221859335899353,-0.1584591567516327,-0.048890646547079,jumping
1761481513753657900,0.5960067949708551,-0.1740846472740173,-0.2315598079040646,-0.3276346921920776,-0.2516363561153412,0.0312485098838806,jumping
1761481513773600800,0.3920992563631385,-0.0917418796300888,-0.605420008547604,-0.2326667755842209,-0.1933174580335617,0.0868109539151191,jumping
1761481513793543000,-0.040926441750722,-0.0974164181351661,-1.0612661262214182,-0.0429056212306022,0.0004099318757653,0.0500529445707798,jumping
1761481513813485800,-0.2800834359186701,-0.0989472809642553,-0.7615823379009962,0.0796133279800415,0.0863437876105308,-0.0345871895551681,jumping
1761481513833428000,-0.0166781904778908,0.0216296480059623,-0.2332467380777001,0.1135728061199188,0.0439558327198028,-0.039885152131319,jumping
1761481513853371000,0.1378742011945229,0.2544523154526948,0.1670908428639173,0.0748842656612396,-0.0402184352278709,-0.0048829591833055,jumping
1761481513873312800,0.1856530113243497,0.4328986650675535,0.3419800845190882,-0.0221813004463911,-0.043233398348093,0.0363473035395145,jumping
1761481513893254700,0.1096763355130795,0.4868126260846853,0.1874070701837539,-0.070971168577671,0.0042144176550209,0.036563754081726,jumping
1761481513913197800,-0.0445688351073767,0.4232587300628423,0.2728489728868007,-0.1441517323255539,0.0571017637848854,0.0182672850787639,jumping
