time,seconds_elapsed,z,y,x
1761481465452180500,0.063180419921875,1.8764181417465209,-3.8296325229257344,0.26360432080999013
1761481465472123400,0.083123291015625,1.4689011706948278,-0.7588502825886011,0.25723200929909945
1761481465492065500,0.1030654296875,0.19885843852460383,1.1457874069482088,-0.4230479368563741
1761481465512008400,0.123008544921875,-1.3815771075069903,2.4100287593632936,-0.5854720665508881
1761481465531951400,0.142951416015625,-0.7882768680810928,2.861913279929757,-1.5738446233339607
1761481465551893500,0.1628935546875,0.0025251345634460447,3.0912481052607297,-1.876934566836059
1761481465571836400,0.18283642578125,-0.36122049930095673,3.7767034812927243,-0.8504961544983088
1761481465591778600,0.202778564453125,-1.9456921689808369,4.7409342976510525,-0.5087823562325909
1761481465611721500,0.222721435546875,-0.7526245399415492,5.240025975072384,-0.9940836644388734
1761481465631664600,0.24266455078125,2.371404137414694,5.695957725203037,-1.0266828886181116
1761481465651606300,0.262606201171875,4.804764672526717,5.731128991827369,-0.09597224720884114
1761481465671549400,0.282549560546875,5.271214894062281,5.333027499374747,-1.0339791831061242
1761481465691492400,0.302492431640625,2.7559195875853297,4.888035660931468,-0.8505597212538123
1761481465711434200,0.322434326171875,1.46644471745342,5.949636718195676,-1.8959278749890625
1761481465731377400,0.34237744140625,1.5798220903083682,5.704427447384596,-1.1476439946003258
1761481465751319300,0.3623193359375,2.806679468485713,4.774951718065142,-1.35488959158957
1761481465771262500,0.382262451171875,2.3563088596135375,2.351485384979844,-2.4085101714938877
1761481465791205400,0.402205322265625,0.31562545381784435,0.5683657046556473,-0.7303878659531474
1761481465811147500,0.4221474609375,-0.025559096409380436,-2.0780027903646228,3.633251872691512
1761481465831090400,0.44209033203125,0.5735463221639394,-5.237662168550491,2.832100617729127
1761481465851032600,0.462032470703125,-2.812855819033086,-7.696167666313052,-3.038777328789234
1761481465870975500,0.4819755859375,-5.352225536319613,-7.168605096688866,-1.9432592427454887
1761481465890918400,0.50191845703125,-2.0718235172078012,-6.889043474420904,3.452166699005663
1761481465910860300,0.5218603515625,-1.0353320590198039,-8.043758284190297,2.4005568744018673
1761481465930803200,0.54180322265625,-2.4947952470228074,-8.659854292792081,-0.502752026559785
1761481465950745300,0.561745361328125,-3.006531009700894,-8.01596193024814,0.443843910517171
1761481465970688300,0.581688232421875,-1.6953917125105857,-7.740062922140956,3.574852290692925
1761481465990630400,0.60163037109375,2.1701219788745045,-5.548552995061874,1.937979694907367
1761481466010573300,0.6215732421875,3.022568536788225,-2.4570710810452696,0.35273879442065953
1761481466030516500,0.6415166015625,1.921829062834382,0.11825696159005164,0.20307335280589758
1761481466050458400,0.661458251953125,2.215470648381114,1.6740128243952987,0.28687800969593225
1761481466070401500,0.681401611328125,3.4763773034155365,2.344533081623912,1.206952142811194
1761481466090343400,0.701343505859375,2.6370547232300043,3.3231805458694694,0.693744042558223
1761481466110286600,0.72128662109375,-0.989876129746437,3.349387000271678,-1.6986438461743294
1761481466130232000,0.741232177734375,-2.6655697468355295,5.016653273016214,-1.2422462320975958
1761481466150174200,0.76117431640625,-1.8382891943603752,6.314737858322262,1.18771048592031
1761481466170117000,0.7811171875,1.0509814635723829,6.600882950633764,1.0850338091693819
1761481466190059300,0.801059326171875,3.0517309183865784,6.481085773864388,0.9356079484641552
1761481466210002200,0.821002197265625,3.229964502033591,5.889386539894342,-0.426293202387914
1761481466229945000,0.840945068359375,3.57540291031301,5.54809589894414,-1.251828299435228
1761481466249887200,0.86088720703125,1.5742749775752425,6.303428528800606,-0.15660309539083392
1761481466269830100,0.880830078125,-0.9454892910093069,5.998492226779461,-0.4833020606804639
1761481466289772000,0.90077197265625,-0.8396995968043803,4.503452406221628,-2.9864731410562992
1761481466309715000,0.92071484375,0.9237108821824193,3.0138246738404035,-3.8626837286561724
1761481466329658000,0.940658203125,1.2896119405150412,2.91589972166121,-2.344796993257105
1761481466349600000,0.96060009765625,3.6756013603821396,2.229983742380142,2.305433243378997
1761481466369543200,0.980543212890625,5.484074385410547,-0.016665303596854208,4.334979461349547
1761481466389485000,1.000485107421875,0.04641191482394933,-3.3566999536335467,2.749814840969443
1761481466409428200,1.02042822265625,-3.4149507748112082,-6.197428406715392,1.6410514889054
1761481466429371100,1.04037109375,-0.2020493435204029,-6.839523364448547,1.4795777552708982
1761481466449313300,1.060313232421875,-0.20094079775661228,-7.951013949519395,-1.2317968804061412
1761481466469256200,1.080256103515625,-5.545732092422247,-8.9538366546005,-1.5213976661294697
1761481466489198000,1.100197998046875,-9.805962017735839,-7.253330375555157,0.9562360182121395
1761481466509141200,1.120141357421875,-7.373704475429654,-6.699404115140438,4.103969396282732
1761481466529083100,1.140083251953125,-1.1622241624861955,-6.519502306020259,3.3499376198917625
1761481466549026000,1.160026123046875,2.6642531112790104,-6.034460781261324,-0.29922093831533564
